horizontal,vertical,label
1.53,0.33,4
1.51,0.37,4
1.5,0.42,4
1.52,0.36,4
1.51,0.34,4
1.49,0.41,4
1.5,0.38,4
1.51,0.33,4
1.48,0.39,4
1.49,0.4,4
1.5,0.33,4
1.49,0.36,4
1.48,0.41,4
1.51,0.35,4
1.5,0.34,4
1.48,0.41,4
1.5,0.38,4
1.51,0.33,4
1.48,0.39,4
1.48,0.4,4
1.5,0.34,4
1.49,0.36,4
1.48,0.42,4
1.5,0.35,4
1.5,0.34,4
1.48,0.41,4
1.49,0.38,4
1.5,0.33,4
1.47,0.4,4
1.48,0.41,4
1.49,0.34,4
1.47,0.37,4
1.46,0.43,4
1.48,0.37,4
1.47,0.36,4
1.45,0.42,4
1.47,0.39,4
1.48,0.34,4
1.46,0.4,4
1.47,0.41,4
1.48,0.34,4
1.46,0.38,4
1.45,0.43,4
1.48,0.36,4
1.47,0.36,4
1.45,0.42,4
1.46,0.39,4
1.47,0.34,4
1.45,0.4,4
1.45,0.41,4
1.47,0.34,4
1.46,0.36,4
