horizontal,vertical,label,movement_type
1.53,0.53,33,D
1.54,0.5,33,D
1.55,0.45,33,D
1.52,0.52,33,D
1.53,0.53,33,D
1.53,0.46,33,D
1.52,0.5,33,D
1.51,0.55,33,D
1.55,0.48,33,D
1.54,0.48,33,D
1.52,0.55,33,D
1.54,0.52,33,D
1.56,0.47,33,D
1.53,0.55,33,D
1.55,0.55,33,D
1.55,0.48,33,D
1.53,0.52,33,D
1.52,0.57,33,D
1.54,0.5,33,D
1.52,0.5,33,D
1.51,0.57,33,D
1.53,0.53,33,D
1.53,0.48,33,D
1.5,0.55,33,D
1.5,0.55,33,D
1.52,0.48,33,D
1.51,0.51,33,D
1.5,0.56,33,D
1.53,0.49,33,D
1.53,0.49,33,D
1.52,0.56,33,D
1.54,0.52,33,D
1.54,0.47,33,D
1.51,0.54,33,D
1.52,0.53,33,D
1.53,0.47,33,D
1.52,0.5,33,D
1.51,0.55,33,D
1.53,0.49,33,D
1.52,0.49,33,D
1.49,0.55,33,D
1.51,0.51,33,D
1.52,0.46,33,D
1.5,0.52,33,D
1.51,0.52,33,D
1.53,0.45,33,D
1.51,0.49,33,D
1.49,0.54,33,D
1.51,0.47,33,D
1.5,0.46,33,D
1.48,0.53,33,D
1.49,0.49,33,D
1.51,0.44,33,D
1.48,0.51,33,D
1.48,0.51,33,D
1.49,0.44,33,D
1.48,0.48,33,D
1.47,0.52,33,D
1.5,0.45,33,D
1.49,0.45,33,D
1.47,0.51,33,D
1.49,0.47,33,D
1.49,0.43,33,D
1.47,0.49,33,D
1.47,0.49,33,D
1.49,0.43,33,D
1.47,0.46,33,D
1.46,0.5,33,D
1.49,0.43,33,D
1.48,0.43,33,D
1.47,0.49,33,D
1.48,0.46,33,D
1.49,0.42,33,D
1.46,0.49,33,D
1.46,0.49,33,D
1.48,0.42,33,D
1.46,0.46,33,D
1.45,0.5,33,D
1.47,0.43,33,D
1.47,0.43,33,D
1.45,0.49,33,D
1.47,0.46,33,D
1.48,0.43,33,D
1.45,0.49,33,D
1.46,0.49,33,D
1.47,0.42,33,D
1.45,0.46,33,D
1.46,0.5,33,D
1.48,0.42,33,D
1.47,0.43,33,D
1.46,0.5,33,D
1.47,0.46,33,D
1.47,0.42,33,D
1.45,0.49,33,D
1.45,0.49,33,D
1.47,0.42,33,D
1.45,0.46,33,D
1.43,0.51,33,D
1.46,0.44,33,D
1.46,0.45,33,D
1.45,0.52,33,D
1.47,0.49,33,D
1.47,0.45,33,D
1.44,0.53,33,D
1.45,0.52,33,D
1.45,0.46,33,D
1.44,0.51,33,D
1.44,0.56,33,D
1.45,0.5,33,D
1.44,0.52,33,D
1.43,0.6,33,D
1.44,0.58,33,D
1.44,0.55,33,D
1.42,0.64,33,D
1.43,0.66,33,D
1.44,0.6,33,D
1.41,0.65,33,D
1.41,0.7,33,D
1.43,0.64,33,D
1.41,0.65,33,D
1.4,0.73,33,D
1.42,0.71,33,D
1.41,0.68,33,D
1.39,0.76,33,D
1.39,0.77,33,D
1.4,0.72,33,D
1.38,0.77,33,D
1.37,0.83,33,D
1.39,0.78,33,D
1.38,0.79,33,D
1.36,0.87,33,D
1.38,0.83,33,D
1.38,0.79,33,D
1.35,0.86,33,D
1.36,0.86,33,D
1.38,0.8,33,D
1.36,0.85,33,D
1.37,0.89,33,D
1.39,0.82,33,D
1.38,0.84,33,D
1.36,0.91,33,D
1.38,0.88,33,D
1.37,0.84,33,D
1.34,0.91,33,D
1.35,0.91,33,D
1.36,0.84,33,D
1.34,0.87,33,D
1.34,0.91,33,D
1.37,0.84,33,D
1.36,0.86,33,D
1.35,0.93,33,D
1.37,0.89,33,D
1.36,0.86,33,D
1.34,0.93,33,D
1.35,0.93,33,D
1.37,0.86,33,D
1.35,0.9,33,D
1.34,0.95,33,D
1.36,0.88,33,D
1.35,0.89,33,D
1.33,0.96,33,D
1.35,0.92,33,D
1.35,0.88,33,D
1.34,0.95,33,D
1.35,0.96,33,D
1.36,0.89,33,D
1.34,0.94,33,D
1.35,0.99,33,D
1.37,0.92,33,D
1.36,0.93,33,D
1.34,1.0,33,D
1.35,0.97,33,D
1.34,0.94,33,D
1.31,1.02,33,D
1.32,1.02,33,D
1.34,0.95,33,D
1.32,1.0,33,D
1.33,1.04,33,D
1.35,0.96,33,D
1.34,0.97,33,D
1.33,1.04,33,D
1.35,1.0,33,D
1.35,0.96,33,D
1.33,1.03,33,D
1.35,1.03,33,D
1.36,0.96,33,D
1.35,1.02,33,D
1.36,1.06,33,D
1.38,0.99,33,D
1.38,1.0,33,D
1.36,1.07,33,D
1.38,1.01,33,D
1.37,0.97,33,D
1.34,1.04,33,D
1.34,1.04,33,D
1.34,0.97,33,D
1.32,1.02,33,D
1.33,1.07,33,D
1.36,1.0,33,D
1.35,1.01,33,D
1.34,1.07,33,D
1.36,1.02,33,D
1.35,0.98,33,D
1.33,1.04,33,D
1.34,1.02,33,D
1.36,0.95,33,D
1.35,0.98,33,D
1.34,1.01,33,D
1.35,0.92,33,D
1.34,0.91,33,D
1.33,0.96,33,D
1.35,0.89,33,D
1.36,0.84,33,D
1.33,0.89,33,D
1.34,0.87,33,D
1.34,0.78,33,D
1.32,0.8,33,D
1.33,0.82,33,D
1.35,0.72,33,D
1.35,0.7,33,D
1.34,0.75,33,D
1.36,0.69,33,D
1.37,0.64,33,D
1.35,0.7,33,D
1.35,0.69,33,D
1.37,0.61,33,D
1.37,0.65,33,D
1.35,0.68,33,D
1.37,0.6,33,D
1.36,0.61,33,D
1.36,0.67,33,D
1.36,0.63,33,D
1.36,0.59,33,D
1.34,0.67,33,D
1.35,0.66,33,D
1.36,0.6,33,D
1.34,0.65,33,D
1.35,0.69,33,D
1.38,0.62,33,D
1.36,0.63,33,D
1.35,0.7,33,D
1.36,0.66,33,D
1.35,0.63,33,D
1.33,0.7,33,D
1.35,0.69,33,D
1.36,0.62,33,D
1.35,0.67,33,D
1.35,0.7,33,D
1.37,0.63,33,D
1.36,0.64,33,D
1.34,0.7,33,D
1.37,0.65,33,D
1.36,0.62,33,D
1.34,0.69,33,D
1.35,0.68,33,D
1.35,0.63,33,D
1.33,0.68,33,D
1.33,0.73,33,D
1.36,0.66,33,D
1.35,0.67,33,D
1.34,0.73,33,D
1.37,0.68,33,D
1.36,0.64,33,D
1.33,0.72,33,D
1.34,0.71,33,D
1.36,0.65,33,D
1.33,0.7,33,D
1.33,0.74,33,D
1.36,0.67,33,D
1.35,0.68,33,D
1.33,0.74,33,D
1.35,0.69,33,D
1.34,0.66,33,D
1.32,0.73,33,D
1.33,0.72,33,D
1.34,0.67,33,D
1.32,0.72,33,D
1.33,0.76,33,D
1.35,0.69,33,D
1.35,0.69,33,D
1.33,0.75,33,D
1.35,0.7,33,D
1.34,0.66,33,D
1.32,0.73,33,D
1.33,0.73,33,D
1.35,0.67,33,D
1.34,0.72,33,D
1.36,0.76,33,D
1.38,0.69,33,D
1.37,0.7,33,D
1.36,0.76,33,D
1.37,0.72,33,D
1.36,0.68,33,D
1.34,0.75,33,D
1.37,0.74,33,D
1.38,0.69,33,D
1.36,0.74,33,D
1.36,0.77,33,D
1.39,0.7,33,D
1.37,0.71,33,D
1.35,0.77,33,D
1.38,0.72,33,D
1.38,0.69,33,D
1.35,0.76,33,D
1.37,0.75,33,D
1.38,0.69,33,D
1.36,0.74,33,D
1.36,0.77,33,D
1.38,0.7,33,D
1.36,0.71,33,D
1.35,0.77,33,D
1.37,0.73,33,D
1.37,0.69,33,D
1.35,0.76,33,D
1.36,0.74,33,D
1.37,0.68,33,D
1.34,0.73,33,D
1.35,0.76,33,D
1.36,0.69,33,D
1.35,0.69,33,D
1.34,0.75,33,D
1.37,0.69,33,D
1.36,0.66,33,D
1.34,0.74,33,D
1.36,0.74,33,D
1.37,0.69,33,D
1.35,0.74,33,D
1.36,0.77,33,D
1.38,0.69,33,D
1.36,0.7,33,D
1.35,0.75,33,D
1.37,0.71,33,D
1.36,0.68,33,D
1.35,0.76,33,D
1.37,0.75,33,D
1.38,0.69,33,D
1.37,0.74,33,D
1.38,0.76,33,D
1.39,0.69,33,D
1.37,0.71,33,D
1.36,0.78,33,D
1.36,0.73,33,D
1.35,0.7,33,D
1.34,0.77,33,D
1.35,0.75,33,D
1.36,0.69,33,D
1.34,0.75,33,D
1.35,0.78,33,D
1.37,0.71,33,D
1.37,0.74,33,D
1.36,0.81,33,D
1.38,0.76,33,D
1.38,0.74,33,D
1.36,0.81,33,D
1.37,0.79,33,D
1.39,0.74,33,D
1.37,0.81,33,D
1.37,0.84,33,D
1.39,0.78,33,D
1.38,0.81,33,D
1.37,0.88,33,D
1.4,0.83,33,D
1.4,0.8,33,D
1.37,0.88,33,D
1.39,0.86,33,D
1.4,0.8,33,D
1.37,0.86,33,D
1.38,0.88,33,D
1.4,0.81,33,D
1.39,0.82,33,D
1.38,0.88,33,D
1.4,0.83,33,D
1.4,0.8,33,D
1.38,0.88,33,D
1.4,0.86,33,D
1.41,0.8,33,D
1.39,0.85,33,D
1.4,0.88,33,D
1.41,0.8,33,D
1.41,0.82,33,D
1.4,0.87,33,D
1.42,0.82,33,D
1.41,0.79,33,D
1.4,0.87,33,D
1.41,0.86,33,D
1.42,0.8,33,D
1.4,0.85,33,D
1.4,0.87,33,D
1.42,0.79,33,D
1.41,0.8,33,D
1.41,0.87,33,D
1.43,0.81,33,D
1.42,0.79,33,D
1.41,0.86,33,D
1.43,0.84,33,D
1.44,0.78,33,D
1.42,0.83,33,D
1.42,0.86,33,D
1.44,0.79,33,D
1.42,0.8,33,D
1.4,0.86,33,D
1.44,0.81,33,D
1.44,0.78,33,D
1.43,0.85,33,D
1.44,0.84,33,D
1.45,0.78,33,D
1.42,0.83,33,D
1.43,0.85,33,D
1.44,0.77,33,D
1.43,0.78,33,D
1.43,0.83,33,D
1.46,0.78,33,D
1.45,0.77,33,D
1.43,0.84,33,D
1.44,0.82,33,D
1.45,0.76,33,D
1.42,0.81,33,D
1.43,0.82,33,D
1.44,0.75,33,D
1.43,0.77,33,D
1.41,0.82,33,D
1.44,0.76,33,D
1.44,0.74,33,D
1.43,0.81,33,D
1.45,0.79,33,D
1.46,0.73,33,D
1.43,0.79,33,D
1.44,0.81,33,D
1.45,0.73,33,D
1.43,0.75,33,D
1.42,0.8,33,D
1.45,0.75,33,D
1.43,0.73,33,D
1.42,0.81,33,D
1.44,0.78,33,D
1.45,0.72,33,D
1.42,0.77,33,D
1.43,0.78,33,D
1.45,0.71,33,D
1.44,0.73,33,D
1.42,0.79,33,D
1.45,0.73,33,D
1.45,0.71,33,D
1.43,0.78,33,D
1.45,0.75,33,D
1.46,0.69,33,D
1.44,0.75,33,D
1.44,0.77,33,D
1.46,0.7,33,D
1.45,0.71,33,D
1.44,0.77,33,D
1.46,0.71,33,D
1.45,0.69,33,D
1.43,0.76,33,D
1.45,0.74,33,D
1.46,0.69,33,D
1.43,0.74,33,D
1.44,0.76,33,D
1.46,0.68,33,D
1.44,0.7,33,D
1.43,0.76,33,D
1.46,0.7,33,D
1.46,0.68,33,D
1.44,0.75,33,D
1.46,0.72,33,D
1.47,0.66,33,D
1.44,0.72,33,D
1.44,0.73,33,D
1.46,0.66,33,D
1.45,0.68,33,D
1.44,0.74,33,D
1.47,0.68,33,D
1.46,0.66,33,D
1.44,0.73,33,D
1.44,0.7,33,D
1.46,0.63,33,D
1.43,0.69,34,D
1.44,0.71,34,D
1.47,0.64,34,D
1.46,0.67,34,D
1.44,0.72,34,D
1.47,0.66,34,D
1.46,0.64,34,D
1.45,0.7,34,D
1.46,0.67,34,D
1.47,0.62,34,D
1.46,0.67,34,D
1.46,0.69,34,D
1.47,0.62,34,D
1.45,0.64,34,D
1.44,0.7,34,D
1.46,0.64,34,D
1.46,0.61,34,D
1.45,0.68,34,D
1.47,0.65,34,D
1.48,0.6,34,D
1.46,0.65,34,D
1.46,0.67,34,D
1.47,0.6,34,D
1.46,0.62,34,D
1.45,0.67,34,D
1.48,0.6,34,D
1.48,0.59,34,D
1.46,0.66,34,D
1.47,0.64,34,D
1.49,0.58,34,D
1.47,0.64,34,D
1.47,0.65,34,D
1.49,0.58,34,D
1.48,0.61,34,D
1.47,0.66,34,D
1.5,0.61,34,D
1.49,0.59,34,D
1.48,0.66,34,D
1.49,0.64,34,D
1.5,0.59,34,D
1.47,0.64,34,D
1.47,0.66,34,D
1.49,0.59,34,D
1.47,0.61,34,D
1.47,0.66,34,D
1.5,0.6,34,D
1.49,0.58,34,D
1.47,0.65,34,D
1.48,0.62,34,D
1.48,0.57,34,D
1.46,0.63,34,D
1.47,0.65,34,D
1.49,0.58,34,D
1.49,0.6,34,D
1.48,0.65,34,D
1.51,0.59,34,D
1.5,0.57,34,D
1.49,0.63,34,D
1.49,0.61,34,D
1.5,0.55,34,D
1.47,0.61,34,D
1.48,0.63,34,D
1.49,0.55,34,D
1.49,0.57,34,D
1.48,0.62,34,D
1.5,0.56,34,D
1.49,0.54,34,D
1.48,0.61,34,D
1.49,0.58,34,D
1.5,0.54,34,D
1.46,0.6,34,D
1.47,0.61,34,D
1.49,0.53,34,D
1.48,0.56,34,D
1.48,0.6,34,D
1.52,0.53,34,D
1.52,0.52,34,D
1.51,0.59,34,D
1.52,0.57,34,D
1.52,0.52,34,D
1.5,0.59,34,D
1.5,0.6,34,D
1.51,0.53,34,D
1.51,0.56,34,D
1.49,0.61,34,D
1.51,0.54,34,D
1.5,0.53,34,D
1.48,0.6,34,D
1.49,0.57,34,D
1.51,0.52,34,D
1.49,0.59,34,D
1.49,0.6,34,D
1.5,0.53,34,D
1.49,0.56,34,D
1.47,0.61,34,D
1.5,0.54,34,D
1.5,0.53,34,D
1.49,0.59,34,D
1.5,0.56,34,D
1.51,0.51,34,D
1.5,0.57,34,D
1.5,0.58,34,D
1.51,0.51,34,D
1.5,0.54,34,D
1.49,0.59,34,D
1.51,0.52,34,D
1.51,0.51,34,D
1.49,0.58,34,D
1.5,0.55,34,D
1.51,0.5,34,D
1.48,0.57,34,D
1.48,0.58,34,D
1.5,0.5,34,D
1.49,0.53,34,D
1.47,0.57,34,D
1.49,0.5,34,D
1.48,0.5,34,D
1.48,0.58,34,D
1.49,0.56,34,D
1.5,0.51,34,D
1.48,0.58,34,D
1.48,0.59,34,D
1.49,0.51,34,D
1.48,0.54,34,D
1.47,0.58,34,D
1.5,0.51,34,D
1.5,0.51,34,D
1.5,0.58,34,D
1.52,0.56,34,D
1.53,0.51,34,D
1.5,0.59,34,D
1.5,0.59,34,D
1.52,0.51,34,D
1.5,0.54,34,D
1.49,0.59,34,D
1.53,0.52,34,D
1.52,0.51,34,D
1.52,0.58,34,D
1.53,0.55,34,D
1.54,0.51,34,D
1.51,0.57,34,D
1.52,0.57,34,D
1.52,0.5,34,D
1.52,0.53,34,D
1.5,0.58,34,D
1.52,0.52,34,D
1.51,0.51,34,D
1.49,0.58,34,D
1.51,0.55,34,D
1.52,0.49,34,D
1.5,0.56,34,D
1.51,0.57,34,D
1.53,0.51,34,D
1.51,0.54,34,D
1.5,0.59,34,D
1.52,0.52,34,D
1.51,0.52,34,D
1.5,0.58,34,D
1.52,0.55,34,D
1.54,0.5,34,D
1.51,0.57,34,D
1.52,0.58,34,D
1.54,0.51,34,D
1.51,0.54,34,D
1.5,0.59,34,D
1.53,0.52,34,D
1.53,0.52,34,D
1.51,0.59,34,D
1.53,0.56,34,D
1.55,0.5,34,D
1.54,0.56,34,D
1.54,0.57,34,D
1.56,0.49,34,D
1.54,0.53,34,D
1.54,0.58,34,D
1.55,0.52,34,D
1.54,0.51,34,D
1.52,0.58,34,D
1.55,0.54,34,D
1.55,0.49,34,D
1.52,0.55,34,D
1.52,0.56,34,D
1.53,0.5,34,D
1.5,0.54,34,D
1.49,0.59,34,D
1.52,0.52,34,D
1.52,0.51,34,D
1.51,0.58,34,D
1.52,0.54,34,D
1.52,0.49,34,D
1.5,0.56,34,D
1.5,0.58,34,D
1.53,0.51,34,D
1.52,0.54,34,D
1.51,0.59,34,D
1.54,0.52,34,D
1.53,0.52,34,D
1.51,0.59,34,D
1.52,0.56,34,D
1.54,0.52,34,D
1.51,0.59,34,D
1.51,0.58,34,D
1.52,0.5,34,D
1.51,0.53,34,D
1.49,0.58,34,D
1.52,0.52,34,D
1.52,0.53,34,D
1.5,0.6,34,D
1.52,0.56,34,D
1.53,0.51,34,D
1.51,0.57,34,D
1.52,0.57,34,D
1.54,0.51,34,D
1.53,0.55,34,D
1.53,0.6,34,D
1.56,0.54,34,D
1.55,0.54,34,D
1.53,0.61,34,D
1.54,0.57,34,D
1.54,0.52,34,D
1.52,0.59,34,D
1.54,0.59,34,D
1.56,0.53,34,D
1.54,0.57,34,D
1.53,0.62,34,D
1.56,0.55,34,D
1.55,0.54,34,D
1.54,0.6,34,D
1.56,0.56,34,D
1.57,0.51,34,D
1.55,0.59,34,D
1.56,0.6,34,D
1.57,0.54,34,D
1.55,0.58,34,D
1.54,0.62,34,D
1.56,0.55,34,D
1.56,0.54,34,D
1.55,0.6,34,D
1.57,0.57,34,D
1.57,0.52,34,D
1.55,0.59,34,D
1.54,0.6,34,D
1.55,0.53,34,D
1.54,0.57,34,D
1.53,0.61,34,D
1.55,0.54,34,D
1.54,0.54,34,D
1.54,0.61,34,D
1.56,0.57,34,D
1.56,0.53,34,D
1.54,0.6,34,D
1.55,0.6,34,D
1.56,0.53,34,D
1.54,0.57,34,D
1.53,0.61,34,D
1.56,0.56,34,D
1.54,0.56,34,D
1.53,0.62,34,D
1.55,0.58,34,D
1.56,0.54,34,D
1.55,0.61,34,D
1.55,0.61,34,D
1.56,0.55,34,D
1.54,0.59,34,D
1.54,0.63,34,D
1.57,0.55,34,D
1.56,0.56,34,D
1.55,0.63,34,D
1.58,0.59,34,D
1.58,0.55,34,D
1.54,0.63,34,D
1.55,0.62,34,D
1.56,0.55,34,D
1.54,0.6,34,D
1.54,0.65,34,D
1.56,0.59,34,D
1.55,0.6,34,D
1.54,0.67,34,D
1.55,0.63,34,D
1.56,0.58,34,D
1.54,0.65,34,D
1.55,0.66,34,D
1.56,0.6,34,D
1.55,0.64,34,D
1.55,0.69,34,D
1.57,0.62,34,D
1.56,0.62,34,D
1.55,0.69,34,D
1.57,0.66,34,D
1.57,0.61,34,D
1.55,0.69,34,D
1.55,0.68,34,D
1.57,0.62,34,D
1.55,0.66,34,D
1.55,0.71,34,D
1.57,0.64,34,D
1.57,0.65,34,D
1.55,0.71,34,D
1.56,0.66,34,D
1.55,0.62,34,D
1.53,0.7,34,D
1.54,0.7,34,D
1.55,0.64,34,D
1.54,0.68,34,D
1.54,0.73,34,D
1.57,0.65,34,D
1.55,0.65,34,D
1.54,0.72,34,D
1.56,0.68,34,D
1.56,0.64,34,D
1.53,0.71,34,D
1.54,0.7,34,D
1.55,0.64,34,D
1.53,0.68,34,D
1.53,0.73,34,D
1.56,0.66,34,D
1.55,0.67,34,D
1.53,0.74,34,D
1.55,0.69,34,D
1.55,0.64,34,D
1.52,0.71,34,D
1.54,0.71,34,D
1.55,0.64,34,D
1.53,0.69,34,D
1.53,0.73,34,D
1.56,0.65,34,D
1.55,0.65,34,D
1.54,0.72,34,D
1.57,0.67,34,D
1.56,0.64,34,D
1.53,0.71,34,D
1.54,0.71,34,D
1.55,0.65,34,D
1.53,0.69,34,D
1.54,0.73,34,D
1.57,0.66,34,D
1.56,0.66,34,D
1.55,0.73,34,D
1.57,0.69,34,D
1.56,0.66,34,D
1.53,0.73,34,D
1.55,0.73,34,D
1.56,0.67,34,D
1.54,0.72,34,D
1.54,0.75,34,D
1.56,0.68,34,D
1.54,0.68,34,D
1.53,0.74,34,D
1.55,0.7,34,D
1.55,0.66,34,D
1.53,0.73,34,D
1.54,0.73,34,D
1.55,0.67,34,D
1.53,0.72,34,D
1.53,0.76,34,D
1.56,0.69,34,D
1.54,0.71,34,D
1.53,0.77,34,D
1.55,0.73,34,D
1.55,0.7,34,D
1.52,0.77,34,D
1.53,0.76,34,D
1.55,0.71,34,D
1.53,0.76,34,D
1.53,0.8,34,D
1.54,0.74,34,D
1.53,0.76,34,D
1.52,0.83,34,D
1.53,0.8,34,D
1.53,0.77,34,D
1.52,0.85,34,D
1.53,0.85,34,D
1.54,0.8,34,D
1.53,0.86,34,D
1.53,0.9,34,D
1.55,0.84,34,D
1.55,0.86,34,D
1.53,0.92,34,D
1.54,0.89,34,D
1.54,0.87,34,D
1.52,0.96,34,D
1.53,0.96,34,D
1.54,0.91,34,D
1.53,0.97,34,D
1.55,1.01,34,D
1.57,0.94,34,D
1.55,0.97,34,D
1.53,1.04,34,D
1.55,1.0,34,D
1.53,0.97,34,D
1.51,1.05,34,D
1.52,1.05,34,D
1.54,0.99,34,D
1.52,1.05,34,D
1.53,1.09,34,D
1.54,1.02,34,D
1.53,1.05,34,D
1.52,1.12,34,D
1.54,1.08,34,D
1.53,1.05,34,D
1.51,1.13,34,D
1.52,1.12,34,D
1.53,1.06,34,D
1.51,1.11,34,D
1.52,1.14,34,D
1.54,1.08,34,D
1.53,1.09,34,D
1.52,1.15,34,D
1.54,1.11,34,D
1.53,1.08,34,D
1.52,1.16,34,D
1.53,1.15,34,D
1.55,1.1,34,D
1.53,1.15,34,D
1.54,1.18,34,D
1.56,1.12,34,D
1.55,1.14,34,D
1.54,1.19,34,D
1.56,1.15,34,D
1.55,1.12,34,D
1.52,1.19,34,D
1.53,1.18,34,D
1.55,1.12,34,D
1.53,1.17,34,D
1.54,1.2,34,D
1.56,1.13,34,D
1.55,1.15,34,D
1.54,1.22,34,D
1.56,1.17,34,D
1.55,1.15,34,D
1.53,1.23,34,D
1.53,1.21,34,D
1.55,1.16,34,D
1.53,1.21,34,D
1.54,1.24,34,D
1.55,1.17,34,D
1.54,1.18,34,D
1.53,1.24,34,D
1.55,1.19,34,D
1.54,1.16,34,D
1.52,1.23,34,D
1.53,1.22,34,D
1.54,1.16,34,D
1.52,1.21,34,D
1.52,1.24,34,D
1.54,1.17,34,D
1.53,1.19,34,D
1.52,1.25,34,D
1.54,1.19,34,D
1.54,1.17,34,D
1.52,1.24,34,D
1.53,1.22,34,D
1.54,1.16,34,D
1.52,1.22,34,D
1.53,1.24,34,D
1.55,1.17,34,D
1.53,1.19,34,D
1.52,1.25,34,D
1.54,1.2,34,D
1.54,1.17,34,D
1.52,1.24,34,D
1.53,1.22,34,D
1.54,1.17,34,D
1.51,1.22,34,D
1.52,1.24,34,D
1.54,1.17,34,D
1.53,1.18,34,D
1.51,1.24,34,D
1.53,1.19,34,D
1.52,1.16,34,D
1.51,1.23,34,D
1.52,1.21,34,D
1.53,1.15,34,D
1.52,1.2,34,D
1.52,1.21,34,D
1.54,1.14,34,D
1.52,1.16,34,D
1.51,1.22,34,D
1.53,1.16,34,D
1.53,1.13,34,D
1.51,1.2,34,D
1.52,1.17,34,D
1.54,1.1,34,D
1.51,1.15,34,D
1.52,1.17,34,D
1.53,1.09,34,D
1.53,1.11,34,D
1.52,1.16,34,D
1.55,1.1,34,D
1.54,1.07,34,D
1.52,1.14,34,D
1.54,1.11,34,D
1.56,1.04,34,D
1.53,1.08,34,D
1.54,1.09,34,D
1.56,1.01,34,D
1.55,1.02,34,D
1.53,1.07,34,D
1.57,1.0,34,D
1.57,0.98,34,D
1.55,1.04,34,D
1.57,1.0,34,D
1.58,0.94,34,D
1.55,0.99,34,D
1.56,1.0,34,D
1.58,0.93,34,D
1.57,0.95,34,D
1.57,0.99,34,D
1.59,0.93,34,D
1.58,0.9,34,D
1.57,0.96,34,D
1.58,0.94,34,D
1.59,0.88,34,D
1.56,0.93,34,D
1.58,0.94,34,D
1.59,0.87,34,D
1.59,0.88,34,D
1.57,0.93,34,D
1.6,0.87,34,D
1.59,0.84,34,D
1.56,0.92,34,D
1.57,0.9,34,D
1.58,0.83,34,D
1.56,0.89,34,D
1.56,0.91,34,D
1.59,0.83,34,D
1.57,0.85,34,D
1.55,0.91,34,D
1.58,0.85,34,D
1.57,0.83,34,D
1.55,0.91,34,D
1.56,0.88,34,D
1.58,0.83,34,D
1.56,0.89,34,D
1.56,0.91,34,D
1.58,0.83,34,D
1.56,0.85,34,D
1.55,0.91,34,D
1.58,0.85,34,D
1.57,0.83,34,D
1.55,0.91,34,D
1.57,0.88,34,D
1.59,0.82,34,D
1.55,0.87,34,D
1.56,0.88,34,D
1.57,0.81,34,D
1.56,0.83,34,D
1.54,0.88,34,D
1.57,0.83,34,D
1.56,0.8,34,D
1.55,0.87,34,D
1.56,0.84,34,D
1.57,0.78,34,D
1.54,0.82,34,D
1.55,0.83,34,D
1.56,0.76,34,D
1.56,0.78,34,D
1.55,0.83,34,D
1.57,0.77,34,D
1.55,0.75,34,D
1.53,0.82,34,D
1.54,0.79,34,D
1.54,0.73,34,D
1.51,0.79,34,D
1.52,0.81,34,D
1.55,0.74,34,D
1.54,0.76,34,D
1.52,0.81,34,D
1.55,0.74,34,D
1.55,0.72,34,D
1.53,0.79,34,D
1.54,0.77,34,D
1.56,0.71,34,D
1.53,0.77,34,D
1.53,0.78,34,D
1.54,0.7,34,D
1.53,0.72,34,D
1.51,0.77,34,D
1.55,0.71,34,D
1.54,0.69,34,D
1.53,0.76,34,D
1.55,0.73,34,D
1.55,0.68,34,D
1.52,0.74,34,D
1.52,0.75,34,D
1.53,0.68,34,D
1.52,0.71,34,D
1.5,0.76,34,D
1.53,0.7,34,D
1.52,0.69,34,D
1.5,0.76,34,D
1.51,0.74,34,D
1.53,0.68,34,D
1.5,0.75,34,D
1.51,0.76,34,D
1.52,0.68,34,D
1.51,0.71,34,D
1.5,0.77,34,D
1.52,0.71,34,D
1.52,0.69,34,D
1.5,0.76,34,D
1.51,0.74,34,D
1.51,0.68,34,D
1.49,0.74,34,D
1.49,0.76,34,D
1.51,0.69,34,D
1.5,0.72,34,D
1.48,0.77,34,D
1.51,0.7,34,D
1.51,0.69,34,D
1.49,0.76,34,D
1.5,0.73,34,D
1.51,0.68,34,D
1.49,0.74,34,D
1.49,0.76,34,D
1.5,0.69,34,D
1.49,0.71,34,D
1.47,0.76,34,D
1.49,0.7,34,D
1.5,0.68,34,D
1.49,0.76,34,D
1.5,0.73,34,D
1.51,0.68,34,D
1.48,0.74,34,D
1.49,0.76,34,D
1.49,0.68,34,D
1.49,0.7,34,D
1.49,0.75,34,D
1.51,0.69,34,D
1.5,0.68,34,D
1.48,0.75,34,D
1.49,0.72,34,D
1.5,0.66,34,D
1.48,0.72,34,D
1.49,0.72,34,D
1.5,0.65,34,D
1.49,0.67,34,D
1.48,0.72,34,D
1.5,0.65,34,D
1.5,0.64,34,D
1.49,0.71,34,D
1.5,0.69,34,D
1.52,0.64,34,D
1.5,0.71,34,D
1.5,0.72,34,D
1.52,0.65,34,D
1.51,0.67,34,D
1.5,0.71,34,D
1.53,0.65,34,D
1.52,0.64,34,D
1.51,0.71,34,D
1.52,0.69,34,D
1.53,0.64,34,D
1.5,0.69,34,D
1.52,0.7,34,D
1.54,0.62,34,D
1.53,0.65,34,D
1.52,0.71,34,D
1.55,0.65,34,D
1.54,0.64,34,D
1.53,0.71,34,D
1.55,0.68,34,D
1.57,0.63,34,D
1.54,0.69,34,D
1.54,0.7,34,D
1.55,0.63,35,D
1.53,0.66,35,D
1.52,0.71,35,D
1.56,0.65,35,D
1.55,0.65,35,D
1.54,0.72,35,D
1.56,0.69,35,D
1.56,0.63,35,D
1.53,0.69,35,D
1.53,0.7,35,D
1.55,0.63,35,D
1.53,0.66,35,D
1.53,0.72,35,D
1.55,0.66,35,D
1.55,0.65,35,D
1.53,0.72,35,D
1.54,0.69,35,D
1.56,0.64,35,D
1.53,0.7,35,D
1.54,0.71,35,D
1.55,0.64,35,D
1.54,0.68,35,D
1.53,0.73,35,D
1.56,0.67,35,D
